,Unnamed: 0.1,index,NDVI,AWEI,NDWI,MNDWI,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
4004,4004,4004,0.09337362,-0.19365732,-0.04382586,-0.3465001,4005,IA-2015-7-00051733,IA,2015,25.581892555,85.050490252,22,1.80425821863365,22,3.18181818181818,51733,5,U,dhs_train/IA-2015-7-00051733.npz
4005,4005,4005,0.04847075,-0.22504991,0.013921421,-0.34072468,4006,IA-2015-7-00051734,IA,2015,24.778962096,86.379847503,22,1.33843358268152,22,3.45454545454545,51734,5,U,dhs_train/IA-2015-7-00051734.npz
4006,4006,4006,0.041442227,-0.16098489,-0.0029902093,-0.37374634,4007,IA-2015-7-00051742,IA,2015,25.779160948,84.721704821,20,1.51335904452041,20,3.75,51742,5,U,dhs_train/IA-2015-7-00051742.npz
4007,4007,4007,0.032559767,0.1374972,0.0678781,-0.33800435,4008,IA-2015-7-00051751,IA,2015,24.966440969,86.583865552,22,-1.04021626053339,22,3.22727272727273,51751,5,R,dhs_train/IA-2015-7-00051751.npz
4008,4008,4008,0.04503082,0.14755379,0.056476932,-0.32104316,4009,IA-2015-7-00051761,IA,2015,25.71921348,85.588108944,22,-1.21890746668843,22,3.68181818181818,51761,5,R,dhs_train/IA-2015-7-00051761.npz
4009,4009,4009,0.047211237,-0.0039217863,0.043667693,-0.34138772,4010,IA-2015-7-00051769,IA,2015,26.163861392,84.352369009,22,-1.14672853996356,22,3.27272727272727,51769,5,R,dhs_train/IA-2015-7-00051769.npz
4010,4010,4010,0.0054333326,0.258782,0.08664786,-0.32839054,4011,IA-2015-7-00051771,IA,2015,25.232132424,84.262021132,22,0.965287087457439,22,3.18181818181818,51771,5,U,dhs_train/IA-2015-7-00051771.npz
4011,4011,4011,0.008794118,-0.079747766,0.037042357,-0.30651298,4012,IA-2015-7-00051775,IA,2015,25.316908744,86.45974036,22,-1.38382405820076,22,3.18181818181818,51775,5,R,dhs_train/IA-2015-7-00051775.npz
4012,4012,4012,0.002190009,0.25610945,0.09080403,-0.31561142,4013,IA-2015-7-00051779,IA,2015,25.516590845,86.640984899,22,-1.85720657599932,22,3.18181818181818,51779,5,R,dhs_train/IA-2015-7-00051779.npz
4013,4013,4013,0.1835535,-0.20797746,-0.047833923,-0.38576844,4014,IA-2015-7-00070005,IA,2015,23.3105185795,82.313252474,20,-1.03303912343523,20,3.55,70005,7,R,dhs_train/IA-2015-7-00070005.npz
4014,4014,4014,-0.026854804,-0.005267068,0.08843275,-0.31623048,4015,IA-2015-7-00070017,IA,2015,21.2687962151,81.9179591991,22,0.0773384718105329,22,3.18181818181818,70017,7,R,dhs_train/IA-2015-7-00070017.npz
4015,4015,4015,-0.06282138,0.14453302,0.11354284,-0.2580798,4016,IA-2015-7-00070023,IA,2015,21.2425860936,81.630761172,21,2.39948679989748,21,3.76190476190476,70023,7,U,dhs_train/IA-2015-7-00070023.npz
4016,4016,4016,0.10229122,-0.598248,-0.05528829,-0.42417115,4017,IA-2015-7-00070025,IA,2015,22.9173520983,83.4252763667,22,-0.368771755585658,22,3.22727272727273,70025,7,R,dhs_train/IA-2015-7-00070025.npz
4017,4017,4017,-0.047116145,0.33109,0.11824329,-0.305531,4018,IA-2015-7-00070031,IA,2015,20.7602558626,81.6369056253,22,1.29926406490427,22,3.90909090909091,70031,7,R,dhs_train/IA-2015-7-00070031.npz
4018,4018,4018,0.13573043,0.010096751,0.032835264,-0.35671264,4019,IA-2015-7-00070042,IA,2015,18.5695841079,80.6204907773,22,-1.20688973024965,22,3.27272727272727,70042,7,R,dhs_train/IA-2015-7-00070042.npz
4019,4019,4019,0.1239212,-0.24666005,-0.010335581,-0.35572752,4020,IA-2015-7-00070045,IA,2015,22.1172442717,81.4973094851,22,-0.672751913411619,22,3.36363636363636,70045,7,R,dhs_train/IA-2015-7-00070045.npz
4020,4020,4020,0.05795589,-0.26370937,-0.0018589497,-0.3397875,4021,IA-2015-7-00070048,IA,2015,21.8368477511,82.9863518206,22,0.408454196986071,22,3.54545454545455,70048,7,R,dhs_train/IA-2015-7-00070048.npz
4021,4021,4021,0.08359621,-0.57322943,-0.056759994,-0.36699593,4022,IA-2015-7-00070049,IA,2015,22.2419539822,82.0002771264,22,-1.28277977358841,22,3.45454545454545,70049,7,R,dhs_train/IA-2015-7-00070049.npz
4022,4022,4022,-0.016858097,0.16071373,0.10914833,-0.22786403,4023,IA-2015-7-00070051,IA,2015,21.1228896406,81.9795094376,22,0.387200899418455,22,3.54545454545455,70051,7,R,dhs_train/IA-2015-7-00070051.npz
4023,4023,4023,0.05138714,-0.47439054,-0.020832714,-0.35621876,4024,IA-2015-7-00070057,IA,2015,22.2846932597,82.2842321197,21,-1.57652925451825,21,3.52380952380952,70057,7,R,dhs_train/IA-2015-7-00070057.npz
4024,4024,4024,0.10341242,-0.6662643,-0.10836604,-0.41486755,4025,IA-2015-7-00070060,IA,2015,19.7030170639,81.2417033316,22,-0.882205176371608,22,3.27272727272727,70060,7,U,dhs_train/IA-2015-7-00070060.npz
4025,4025,4025,0.06153003,-0.05138739,0.0017957359,-0.35240477,4026,IA-2015-7-00070065,IA,2015,22.4097262536,82.7357890896,22,1.38994124004623,22,3.5,70065,7,U,dhs_train/IA-2015-7-00070065.npz
4026,4026,4026,0.06213928,-0.15188128,0.03687445,-0.35119146,4027,IA-2015-7-00070067,IA,2015,22.1508082188,81.45648774,22,0.275865893606001,22,3.81818181818182,70067,7,R,dhs_train/IA-2015-7-00070067.npz
4027,4027,4027,-0.02226099,-0.10545112,0.05932104,-0.318254,4028,IA-2015-7-00070074,IA,2015,21.8655291572,82.6313496796,21,-0.603625516016595,21,3.19047619047619,70074,7,R,dhs_train/IA-2015-7-00070074.npz
4028,4028,4028,0.1390389,-0.6514452,-0.1226292,-0.43439972,4029,IA-2015-7-00070076,IA,2015,19.6845047399,81.2651199502,22,0.253255758772479,22,3.40909090909091,70076,7,R,dhs_train/IA-2015-7-00070076.npz
4029,4029,4029,0.07096614,-0.36867148,0.023111274,-0.3151174,4030,IA-2015-7-00070083,IA,2015,23.3146233115,82.5561042292,22,-1.44525079536921,22,3.18181818181818,70083,7,U,dhs_train/IA-2015-7-00070083.npz
4030,4030,4030,0.051854357,-0.18088545,0.011254875,-0.34448668,4031,IA-2015-7-00070091,IA,2015,22.3678787564,82.2425974246,22,-0.810633191891457,22,3.68181818181818,70091,7,R,dhs_train/IA-2015-7-00070091.npz
4031,4031,4031,0.21446674,-0.3864313,-0.10702919,-0.43485197,4032,IA-2015-7-00070092,IA,2015,23.2179944863,82.3941226132,20,-0.540825964686363,20,3.75,70092,7,U,dhs_train/IA-2015-7-00070092.npz
4032,4032,4032,0.064240396,-0.5402211,-0.06380576,-0.3889676,4033,IA-2015-7-00070094,IA,2015,22.5648758521,83.8127734946,20,-1.12578113656169,20,3.2,70094,7,R,dhs_train/IA-2015-7-00070094.npz
4033,4033,4033,0.08336068,-0.14478713,0.017311735,-0.3397785,4034,IA-2015-7-00070107,IA,2015,21.7962459707,81.8152292937,21,0.218389935916904,21,3.47619047619048,70107,7,R,dhs_train/IA-2015-7-00070107.npz
4034,4034,4034,0.06340124,-0.07252942,0.025436178,-0.33966994,4035,IA-2015-7-00070113,IA,2015,20.2966894417,81.5056168444,22,1.2881156984375,22,3.45454545454545,70113,7,U,dhs_train/IA-2015-7-00070113.npz
4035,4035,4035,0.08469372,-0.42256135,-0.048774116,-0.38554686,4036,IA-2015-7-00070115,IA,2015,21.933663516,81.5850931444,21,-1.46408694805507,21,3.28571428571429,70115,7,R,dhs_train/IA-2015-7-00070115.npz
4036,4036,4036,0.064370446,0.120919324,0.052328672,-0.30156767,4037,IA-2015-7-00070117,IA,2015,21.8509934404,81.242556274,21,-0.805343841815151,21,3.38095238095238,70117,7,R,dhs_train/IA-2015-7-00070117.npz
4037,4037,4037,0.012941987,-0.14716777,0.033109684,-0.30301905,4038,IA-2015-7-00070124,IA,2015,21.2287776684,81.667592779,22,1.17672726223185,22,3.36363636363636,70124,7,U,dhs_train/IA-2015-7-00070124.npz
4038,4038,4038,0.12488741,-0.45277303,-0.050645143,-0.40195835,4039,IA-2015-7-00070134,IA,2015,21.8624025934,81.1742475535,21,-0.189417732882317,21,3.47619047619048,70134,7,R,dhs_train/IA-2015-7-00070134.npz
4039,4039,4039,0.1276931,-0.94900525,-0.16472717,-0.44087508,4040,IA-2015-7-00070136,IA,2015,21.4532978982,83.117732914,20,-0.759480686086705,20,3.4,70136,7,R,dhs_train/IA-2015-7-00070136.npz
4040,4040,4040,-0.018342003,-0.3702487,0.005383399,-0.3669632,4041,IA-2015-7-00070141,IA,2015,20.8463566098,81.3626104227,20,-0.113528712162987,20,3.5,70141,7,R,dhs_train/IA-2015-7-00070141.npz
4041,4041,4041,0.048441164,0.09122844,0.059996504,-0.3361704,4042,IA-2015-7-00070143,IA,2015,21.9208356051,81.2576349355,22,-0.958214862711001,22,3.54545454545455,70143,7,R,dhs_train/IA-2015-7-00070143.npz
4042,4042,4042,0.11295486,-0.36875048,-0.05310068,-0.38906634,4043,IA-2015-7-00070145,IA,2015,22.8941902161,82.0968293014,20,0.221289217721409,20,3.5,70145,7,R,dhs_train/IA-2015-7-00070145.npz
4043,4043,4043,0.09363995,-0.17512242,0.015487315,-0.36084715,4044,IA-2015-7-00070148,IA,2015,20.6221438979,80.9360816696,22,-1.11082960541073,22,3.22727272727273,70148,7,R,dhs_train/IA-2015-7-00070148.npz
4044,4044,4044,0.13084564,-0.1827857,-0.03347112,-0.36187708,4045,IA-2015-7-00070156,IA,2015,18.6388405124,81.8844453225,22,-0.352650455717974,22,3.45454545454545,70156,7,R,dhs_train/IA-2015-7-00070156.npz
4045,4045,4045,0.07739031,-0.5263796,-0.06169449,-0.39580315,4046,IA-2015-7-00070160,IA,2015,21.0644068207,82.1356823855,22,-0.459912816347362,22,3.5,70160,7,R,dhs_train/IA-2015-7-00070160.npz
4046,4046,4046,0.049392056,-0.22082864,0.006771191,-0.33749893,4047,IA-2015-7-00070163,IA,2015,22.3207833149,82.7144324153,22,0.407202663411197,22,3.77272727272727,70163,7,R,dhs_train/IA-2015-7-00070163.npz
4047,4047,4047,0.16638957,-0.7774422,-0.13473654,-0.41968954,4048,IA-2015-7-00070169,IA,2015,20.632688491,80.8084982567,23,-1.21056604948796,23,3.26086956521739,70169,7,R,dhs_train/IA-2015-7-00070169.npz
4048,4048,4048,0.03613483,-0.157554,0.025646549,-0.33409506,4049,IA-2015-7-00070184,IA,2015,22.093374406,82.7164689414,22,-0.960340660698394,22,3.18181818181818,70184,7,R,dhs_train/IA-2015-7-00070184.npz
4049,4049,4049,0.02655301,-0.16046531,0.034663193,-0.31335995,4050,IA-2015-7-00070185,IA,2015,21.9422059389,83.0188395838,21,-0.265834546192009,21,3.28571428571429,70185,7,R,dhs_train/IA-2015-7-00070185.npz
4050,4050,4050,0.15324362,-0.20035616,-0.033722825,-0.38836434,4051,IA-2015-7-00070191,IA,2015,22.6531083093,82.512941662,21,-0.824263633564162,21,3.28571428571429,70191,7,R,dhs_train/IA-2015-7-00070191.npz
4051,4051,4051,0.12656151,-0.22317994,-0.0392038,-0.3888867,4052,IA-2015-7-00070194,IA,2015,23.417116707,83.2455616421,21,-1.04430744039148,21,3.33333333333333,70194,7,R,dhs_train/IA-2015-7-00070194.npz
4052,4052,4052,0.042461205,-0.026167061,0.0016566805,-0.36401698,4053,IA-2015-7-00070197,IA,2015,22.4081283681,82.7548145963,22,1.3595247951523,22,3.54545454545455,70197,7,U,dhs_train/IA-2015-7-00070197.npz
4053,4053,4053,0.09361205,-0.106216244,0.028210364,-0.36192468,4054,IA-2015-7-00070206,IA,2015,20.1083637632,80.6271411463,22,0.688600542923586,22,3.36363636363636,70206,7,R,dhs_train/IA-2015-7-00070206.npz
4054,4054,4054,0.070235245,-0.12628339,0.009844353,-0.3577095,4055,IA-2015-7-00070209,IA,2015,22.9175822712,82.9703377837,22,-1.88064650536107,22,3.5,70209,7,R,dhs_train/IA-2015-7-00070209.npz
4055,4055,4055,0.027485503,-0.19451389,0.017710607,-0.3116633,4056,IA-2015-7-00070211,IA,2015,21.7336468748,82.7470315029,21,-1.03409680271995,21,3.38095238095238,70211,7,R,dhs_train/IA-2015-7-00070211.npz
4056,4056,4056,0.053669203,-0.26899323,-0.0013816439,-0.34061876,4057,IA-2015-7-00070217,IA,2015,21.8432615315,82.9662462346,21,0.0071706251686227,21,3.38095238095238,70217,7,R,dhs_train/IA-2015-7-00070217.npz
4057,4057,4057,0.08366742,-0.66840255,-0.113046184,-0.41297325,4058,IA-2015-7-00070218,IA,2015,22.4035239585,82.6078024388,22,1.93352160792576,22,3.77272727272727,70218,7,U,dhs_train/IA-2015-7-00070218.npz
4058,4058,4058,0.092098296,-0.37761292,-0.039863754,-0.38662001,4059,IA-2015-7-00070219,IA,2015,22.2527736952,82.4266499032,22,-1.2366676215668,22,3.5,70219,7,R,dhs_train/IA-2015-7-00070219.npz
4059,4059,4059,0.003512012,-0.2847201,0.047963824,-0.33990762,4060,IA-2015-7-00070222,IA,2015,21.7743425235,83.1637682334,21,-0.61839814869562,21,3.28571428571429,70222,7,R,dhs_train/IA-2015-7-00070222.npz
4060,4060,4060,0.119958244,-0.42996523,-0.031937197,-0.37622106,4061,IA-2015-7-00070236,IA,2015,21.4985137018,81.0826820792,22,-1.4779764086097,22,3.45454545454545,70236,7,R,dhs_train/IA-2015-7-00070236.npz
4061,4061,4061,0.026135389,0.23948653,0.100404546,-0.25133908,4062,IA-2015-7-00070238,IA,2015,21.9555484111,81.1622744947,22,-0.493249437423259,22,3.5,70238,7,R,dhs_train/IA-2015-7-00070238.npz
4062,4062,4062,0.09608449,-0.049648587,0.017411858,-0.37542802,4063,IA-2015-7-00070247,IA,2015,22.4995151744,82.0748306931,23,-2.37207203798086,23,3.43478260869565,70247,7,R,dhs_train/IA-2015-7-00070247.npz
4063,4063,4063,0.16429937,-0.7267711,-0.12127217,-0.46632758,4064,IA-2015-7-00070249,IA,2015,22.0498504977,80.9135772644,22,-2.38006336061738,22,3.40909090909091,70249,7,R,dhs_train/IA-2015-7-00070249.npz
4064,4064,4064,0.07766565,-0.24872716,0.0074786167,-0.3561444,4065,IA-2015-7-00070257,IA,2015,22.5795797859,83.5930501077,21,-0.918796197274778,21,3.19047619047619,70257,7,R,dhs_train/IA-2015-7-00070257.npz
4065,4065,4065,0.108106375,-0.6685179,-0.11235252,-0.419503,4066,IA-2015-7-00070259,IA,2015,22.6038868539,83.6848239064,21,-1.18473863793041,21,3.19047619047619,70259,7,R,dhs_train/IA-2015-7-00070259.npz
4066,4066,4066,0.07678089,-0.27122265,-0.053881716,-0.38801736,4067,IA-2015-7-00070262,IA,2015,19.7223803251,81.76885433,22,0.858512192702417,22,3.68181818181818,70262,7,R,dhs_train/IA-2015-7-00070262.npz
4067,4067,4067,0.029862791,0.04464787,0.042117193,-0.33436748,4068,IA-2015-7-00070269,IA,2015,22.3621727379,82.7306479889,22,1.52944853411387,22,3.90909090909091,70269,7,U,dhs_train/IA-2015-7-00070269.npz
4068,4068,4068,0.13465855,-0.8429165,-0.13439451,-0.41545627,4069,IA-2015-7-00070275,IA,2015,21.324148149,81.3470711881,22,-0.0003433936766748,22,3.81818181818182,70275,7,R,dhs_train/IA-2015-7-00070275.npz
4069,4069,4069,0.033780016,0.13158348,0.03342423,-0.2928626,4070,IA-2015-7-00070277,IA,2015,22.3634456764,82.5667355338,22,0.361450624444316,22,3.59090909090909,70277,7,U,dhs_train/IA-2015-7-00070277.npz
4070,4070,4070,0.11262445,-0.35238487,-0.04725355,-0.3904001,4071,IA-2015-7-00070278,IA,2015,18.730936937,81.4039381283,22,-1.24925182910747,22,3.18181818181818,70278,7,R,dhs_train/IA-2015-7-00070278.npz
4071,4071,4071,0.06351565,-0.6458451,-0.04901839,-0.32263938,4072,IA-2015-7-00070279,IA,2015,21.3798348724,81.8953418033,20,0.695796895103886,20,3.25,70279,7,R,dhs_train/IA-2015-7-00070279.npz
4072,4072,4072,0.12563445,-0.4801742,-0.05954183,-0.40859237,4073,IA-2015-7-00070282,IA,2015,20.5986027679,81.1912547541,22,-0.748691402219188,22,3.54545454545455,70282,7,R,dhs_train/IA-2015-7-00070282.npz
4073,4073,4073,0.14643872,-0.29165906,-0.022512402,-0.42509866,4074,IA-2015-7-00070290,IA,2015,22.0614166853,80.9416805138,21,-1.19524124111103,21,3.33333333333333,70290,7,R,dhs_train/IA-2015-7-00070290.npz
4074,4074,4074,0.104822464,-0.14810579,0.0046484126,-0.3650772,4075,IA-2015-7-00070311,IA,2015,20.7767309179,82.1927836736,22,-0.981808034116959,22,3.40909090909091,70311,7,R,dhs_train/IA-2015-7-00070311.npz
4075,4075,4075,0.08834781,-0.48644796,-0.07811924,-0.36796844,4076,IA-2015-7-00070316,IA,2015,21.5592535666,81.8124770207,21,1.0150630641876,21,3.28571428571429,70316,7,U,dhs_train/IA-2015-7-00070316.npz
4076,4076,4076,0.08125076,-0.31433097,0.02373804,-0.38024336,4077,IA-2015-7-00070338,IA,2015,22.8266850835,81.8299635888,22,-1.1546299251812,22,3.27272727272727,70338,7,R,dhs_train/IA-2015-7-00070338.npz
4077,4077,4077,0.088917315,-0.21488608,-0.017468968,-0.3708989,4078,IA-2015-7-00070344,IA,2015,20.3537198018,81.409477203,22,0.870694706761745,22,3.36363636363636,70344,7,R,dhs_train/IA-2015-7-00070344.npz
4078,4078,4078,0.078989364,-0.5176228,-0.11382726,-0.4336388,4079,IA-2015-7-00070348,IA,2015,22.0123533174,81.217917491,21,-0.762084791062328,21,3.28571428571429,70348,7,R,dhs_train/IA-2015-7-00070348.npz
4079,4079,4079,0.17034632,-0.20528895,-0.030726999,-0.41642123,4080,IA-2015-7-00070353,IA,2015,20.2041808792,80.8349315846,22,-0.97083007698774,22,3.31818181818182,70353,7,R,dhs_train/IA-2015-7-00070353.npz
4080,4080,4080,0.10960915,-0.70467234,-0.111599565,-0.41696948,4081,IA-2015-7-00070354,IA,2015,22.3996625229,82.4878007866,22,-1.56768091207838,22,3.54545454545455,70354,7,R,dhs_train/IA-2015-7-00070354.npz
4081,4081,4081,0.09585707,-0.19903049,-0.0044093635,-0.36607125,4082,IA-2015-7-00070355,IA,2015,22.7294093777,83.6814727232,22,-1.14266568983539,22,3.31818181818182,70355,7,R,dhs_train/IA-2015-7-00070355.npz
4082,4082,4082,0.18958409,0.03963447,-0.002623706,-0.3874804,4083,IA-2015-7-00070359,IA,2015,18.6134575718,80.9634420645,22,-1.57521766916894,22,3.27272727272727,70359,7,R,dhs_train/IA-2015-7-00070359.npz
4083,4083,4083,0.034380138,-0.013927735,0.030453386,-0.32027847,4084,IA-2015-7-00070362,IA,2015,21.7421468326,82.3592356012,22,-1.2513269765213,22,3.31818181818182,70362,7,R,dhs_train/IA-2015-7-00070362.npz
4084,4084,4084,0.18315788,-0.5997085,-0.1552333,-0.45860243,4085,IA-2015-7-00070368,IA,2015,19.0015163131,81.0537522657,19,1.32392706090176,19,3.78947368421053,70368,7,U,dhs_train/IA-2015-7-00070368.npz
4085,4085,4085,0.09409807,-0.43612704,-0.08486285,-0.38894948,4086,IA-2015-7-00070376,IA,2015,20.3517032186,81.5320913802,22,0.894118060075725,22,3.86363636363636,70376,7,R,dhs_train/IA-2015-7-00070376.npz
4086,4086,4086,-0.06093198,0.40927655,0.22968008,0.061473586,4087,IA-2015-7-00070381,IA,2015,22.595814,82.611845,21,-1.07431945551606,21,3.33333333333333,70381,7,R,dhs_train/IA-2015-7-00070381.npz
4087,4087,4087,0.09182644,-0.58656466,-0.1087006,-0.39530775,4088,IA-2015-7-00070382,IA,2015,23.2744933781,82.8880290091,20,-1.24348844509991,20,3.65,70382,7,R,dhs_train/IA-2015-7-00070382.npz
4088,4088,4088,0.045905687,-0.12355523,0.018052027,-0.30395865,4089,IA-2015-7-00070395,IA,2015,21.258446103,81.6624440313,21,1.75038931918941,21,3.76190476190476,70395,7,U,dhs_train/IA-2015-7-00070395.npz
4089,4089,4089,0.17932852,-0.18366939,-0.045032665,-0.3906732,4090,IA-2015-7-00070396,IA,2015,23.4606964564,82.8220627918,20,-1.25541099525978,20,3.8,70396,7,R,dhs_train/IA-2015-7-00070396.npz
4090,4090,4090,0.13123468,-0.22842215,-0.031580906,-0.38431856,4091,IA-2015-7-00070397,IA,2015,23.4803192829,82.7481743827,22,-0.604563538422661,22,3.54545454545455,70397,7,R,dhs_train/IA-2015-7-00070397.npz
4091,4091,4091,0.11491226,-0.04635202,0.018105054,-0.3597874,4092,IA-2015-7-00070406,IA,2015,18.9224413301,80.8198034267,20,0.273378226357803,20,3.7,70406,7,R,dhs_train/IA-2015-7-00070406.npz
4092,4092,4092,-0.038923368,0.5191372,0.20555604,-0.03653419,4093,IA-2015-7-00070412,IA,2015,22.7141785552,82.6654165802,22,-2.34079523999459,22,3.27272727272727,70412,7,R,dhs_train/IA-2015-7-00070412.npz
4093,4093,4093,0.113365,-0.2690514,-0.037499774,-0.35784808,4094,IA-2015-7-00070425,IA,2015,23.0717343175,82.2949575632,22,-0.632316623157301,22,3.5,70425,7,R,dhs_train/IA-2015-7-00070425.npz
4094,4094,4094,0.09867946,-0.52942884,-0.041784838,-0.403905,4095,IA-2015-7-00070427,IA,2015,22.7338591769,82.1920921129,21,-2.36550536101217,21,3.19047619047619,70427,7,R,dhs_train/IA-2015-7-00070427.npz
4095,4095,4095,0.030969925,-0.05745052,0.08174892,-0.25952992,4096,IA-2015-7-00070432,IA,2015,23.2743513845,82.5435947524,23,-0.47915348923645,23,3.69565217391304,70432,7,U,dhs_train/IA-2015-7-00070432.npz
4096,4096,4096,0.10264412,-0.25928354,-0.0007647053,-0.39018312,4097,IA-2015-7-00070436,IA,2015,20.3834138831,80.9087923186,22,-1.96470785228178,22,3.18181818181818,70436,7,R,dhs_train/IA-2015-7-00070436.npz
4097,4097,4097,0.14347659,0.121165335,0.043826584,-0.342382,4098,IA-2015-7-00070437,IA,2015,18.582027512,80.9542605159,22,-1.63171828835536,22,3.36363636363636,70437,7,R,dhs_train/IA-2015-7-00070437.npz
4098,4098,4098,0.052480508,-0.24572612,-0.0181001,-0.35954556,4099,IA-2015-7-00070445,IA,2015,21.1237645871,82.5750183805,22,-0.409191619988764,22,3.27272727272727,70445,7,R,dhs_train/IA-2015-7-00070445.npz
4099,4099,4099,0.11191997,-0.73509145,-0.092513844,-0.37627944,4100,IA-2015-7-00070459,IA,2015,21.6683618416,82.1633651184,22,2.04883001457942,22,3.72727272727273,70459,7,U,dhs_train/IA-2015-7-00070459.npz
4100,4100,4100,0.0018181,-0.26900682,0.015131239,-0.30824172,4101,IA-2015-7-00070460,IA,2015,21.8057084677,82.5318024424,22,0.796947670119229,22,3.40909090909091,70460,7,R,dhs_train/IA-2015-7-00070460.npz
4101,4101,4101,0.050248183,-0.11045519,0.019448968,-0.33617613,4102,IA-2015-7-00070461,IA,2015,21.9964129138,83.1691121809,22,-0.967857295446274,22,3.18181818181818,70461,7,R,dhs_train/IA-2015-7-00070461.npz
4102,4102,4102,0.045077268,-0.08988779,0.028550223,-0.3119639,4103,IA-2015-7-00070464,IA,2015,22.3438854675,82.6973266847,22,0.607933085295448,22,3.63636363636364,70464,7,U,dhs_train/IA-2015-7-00070464.npz
4103,4103,4103,0.10221077,-0.81694955,-0.107030936,-0.40656465,4104,IA-2015-7-00070465,IA,2015,22.2408988265,82.534591381,22,-2.53354120743353,22,3.27272727272727,70465,7,R,dhs_train/IA-2015-7-00070465.npz
4104,4104,4104,0.014725905,0.12479751,0.08762765,-0.25249422,4105,IA-2015-7-00070467,IA,2015,21.3027226212,81.6337537153,19,1.96204033385386,19,3.8421052631579,70467,7,U,dhs_train/IA-2015-7-00070467.npz
4105,4105,4105,0.1250647,-0.18678612,-0.012664457,-0.40215024,4106,IA-2015-7-00070474,IA,2015,22.3196618932,82.8825784392,22,-0.779986216726932,22,3.95454545454546,70474,7,R,dhs_train/IA-2015-7-00070474.npz
4106,4106,4106,0.05607207,-0.49095854,-0.050964106,-0.38172865,4107,IA-2015-7-00070476,IA,2015,22.3540273777,82.6436659672,22,-0.276610750771954,22,3.18181818181818,70476,7,R,dhs_train/IA-2015-7-00070476.npz
