"","DHSID_EA","cname","year","lat","lon","n_asset","asset_index","n_water","water_index","cluster_id","adm1dhs","urban","path"
"4389","IA-2015-7-00140144","IA",2015,33.3344866094,75.1762750225,21,0.440266574589251,21,3.66666666666667,140144,14,"R","dhs_train/IA-2015-7-00140144.npz"
"4390","IA-2015-7-00140158","IA",2015,34.085705768,74.5471219443,22,0.896897565646436,22,3.40909090909091,140158,14,"R","dhs_train/IA-2015-7-00140158.npz"
"4391","IA-2015-7-00140164","IA",2015,32.6004139503,74.751003194,21,1.63255522216847,21,3.28571428571429,140164,14,"U","dhs_train/IA-2015-7-00140164.npz"
"4392","IA-2015-7-00140170","IA",2015,32.7354962968,75.7958706027,22,-0.622449466360872,22,3.90909090909091,140170,14,"R","dhs_train/IA-2015-7-00140170.npz"
"4393","IA-2015-7-00140178","IA",2015,32.8790655467,74.9994798737,21,-0.61579811889384,21,3.66666666666667,140178,14,"R","dhs_train/IA-2015-7-00140178.npz"
"4394","IA-2015-7-00140183","IA",2015,32.5166224852,75.720920776,22,0.905070882943761,22,3.18181818181818,140183,14,"R","dhs_train/IA-2015-7-00140183.npz"
"4395","IA-2015-7-00140195","IA",2015,34.3772225505,74.6626923198,22,1.31842586805991,22,3.72727272727273,140195,14,"R","dhs_train/IA-2015-7-00140195.npz"
"4396","IA-2015-7-00140196","IA",2015,33.9023503587,74.9170797769,22,1.18414115444059,22,3.59090909090909,140196,14,"R","dhs_train/IA-2015-7-00140196.npz"
"4397","IA-2015-7-00140210","IA",2015,33.9257924675,74.9874408152,20,1.77322003707313,20,3.4,140210,14,"R","dhs_train/IA-2015-7-00140210.npz"
"4398","IA-2015-7-00140216","IA",2015,32.6220457926,75.4720059411,22,-0.463815104309824,22,3.63636363636364,140216,14,"R","dhs_train/IA-2015-7-00140216.npz"
"4399","IA-2015-7-00140237","IA",2015,32.5461861287,75.0542105938,21,0.0085113938449167,21,3.95238095238095,140237,14,"R","dhs_train/IA-2015-7-00140237.npz"
"4400","IA-2015-7-00140264","IA",2015,32.3427088418,75.4654178418,21,-0.26034970413404,21,3.57142857142857,140264,14,"R","dhs_train/IA-2015-7-00140264.npz"
"4401","IA-2015-7-00140274","IA",2015,34.5020012269,74.2110983659,22,0.458037384494856,22,3.77272727272727,140274,14,"R","dhs_train/IA-2015-7-00140274.npz"
"4402","IA-2015-7-00140275","IA",2015,34.365807088,74.9440403264,22,0.17044156793979,22,3.72727272727273,140275,14,"R","dhs_train/IA-2015-7-00140275.npz"
"4403","IA-2015-7-00140290","IA",2015,33.4787549104,76.8176752706,22,-0.29886588341218,22,3.27272727272727,140290,14,"R","dhs_train/IA-2015-7-00140290.npz"
"4404","IA-2015-7-00140308","IA",2015,34.56693416,76.1713525772,21,0.355397122121245,21,3.19047619047619,140308,14,"R","dhs_train/IA-2015-7-00140308.npz"
"4405","IA-2015-7-00140310","IA",2015,33.6176216679,74.2505339358,22,0.06149729313191,22,3.31818181818182,140310,14,"U","dhs_train/IA-2015-7-00140310.npz"
"4406","IA-2015-7-00140312","IA",2015,34.3243360228,74.782524328,22,-0.293234821918161,22,3.18181818181818,140312,14,"R","dhs_train/IA-2015-7-00140312.npz"
"4407","IA-2015-7-00140315","IA",2015,32.5956432531,74.7615842753,22,0.833721321275491,22,3.68181818181818,140315,14,"R","dhs_train/IA-2015-7-00140315.npz"
"4408","IA-2015-7-00140321","IA",2015,33.169908684,78.6837373768,21,0.0960567221656793,21,3.57142857142857,140321,14,"R","dhs_train/IA-2015-7-00140321.npz"
"4409","IA-2015-7-00140332","IA",2015,32.6151516024,74.864989681,21,1.14060972196513,21,3.66666666666667,140332,14,"U","dhs_train/IA-2015-7-00140332.npz"
"4410","IA-2015-7-00140348","IA",2015,34.4590140466,76.221177014,21,-0.325553749248359,21,3.28571428571429,140348,14,"R","dhs_train/IA-2015-7-00140348.npz"
"4411","IA-2015-7-00140350","IA",2015,33.6708027046,74.1246644398,22,0.0476061622867788,22,3.72727272727273,140350,14,"R","dhs_train/IA-2015-7-00140350.npz"
"4412","IA-2015-7-00140354","IA",2015,32.9368288457,75.1461921296,20,1.40683530539864,20,3.5,140354,14,"U","dhs_train/IA-2015-7-00140354.npz"
"4413","IA-2015-7-00140366","IA",2015,33.5102131493,76.8669512781,22,-0.709689146147126,22,3.63636363636364,140366,14,"R","dhs_train/IA-2015-7-00140366.npz"
"4414","IA-2015-7-00140376","IA",2015,33.68410967,75.3315861003,22,0.74186172519129,22,3.72727272727273,140376,14,"R","dhs_train/IA-2015-7-00140376.npz"
"4415","IA-2015-7-00140405","IA",2015,34.2805759614,74.8225444635,22,0.725925396634056,22,3.18181818181818,140405,14,"R","dhs_train/IA-2015-7-00140405.npz"
"4416","IA-2015-7-00140408","IA",2015,34.3151700549,74.9066235772,22,-0.0245969638228187,22,3.5,140408,14,"R","dhs_train/IA-2015-7-00140408.npz"
"4417","IA-2015-7-00140424","IA",2015,34.128052263,74.6334256481,22,1.13025147675654,22,3.54545454545455,140424,14,"R","dhs_train/IA-2015-7-00140424.npz"
"4418","IA-2015-7-00140431","IA",2015,33.3973437171,75.6690870192,22,-1.02641898858733,22,3.40909090909091,140431,14,"R","dhs_train/IA-2015-7-00140431.npz"
"4419","IA-2015-7-00140434","IA",2015,33.8602464796,75.1816512675,22,1.16658528234762,22,3.90909090909091,140434,14,"R","dhs_train/IA-2015-7-00140434.npz"
"4420","IA-2015-7-00140444","IA",2015,32.5356263341,74.8275051627,20,0.512826229085676,20,3.5,140444,14,"R","dhs_train/IA-2015-7-00140444.npz"
"4421","IA-2015-7-00140445","IA",2015,32.5988668174,75.5505227915,22,0.171936205422878,22,3.59090909090909,140445,14,"R","dhs_train/IA-2015-7-00140445.npz"
"4422","IA-2015-7-00140447","IA",2015,34.429426701,76.0153067265,22,0.261001428423718,22,3.90909090909091,140447,14,"R","dhs_train/IA-2015-7-00140447.npz"
"4423","IA-2015-7-00140451","IA",2015,32.8734364673,74.4439696521,20,0.402070867596557,20,3.5,140451,14,"R","dhs_train/IA-2015-7-00140451.npz"
"4424","IA-2015-7-00140459","IA",2015,32.5192942467,74.9679305357,21,0.445350984190517,21,3.85714285714286,140459,14,"R","dhs_train/IA-2015-7-00140459.npz"
"4425","IA-2015-7-00140474","IA",2015,33.0310167609,75.5001592125,22,-1.21912795555328,22,3.90909090909091,140474,14,"R","dhs_train/IA-2015-7-00140474.npz"
"4426","IA-2015-7-00140481","IA",2015,33.1495700506,75.6351764449,20,-0.651362062067937,20,3.3,140481,14,"R","dhs_train/IA-2015-7-00140481.npz"
"4427","IA-2015-7-00140482","IA",2015,32.8828990315,75.5038607363,22,-0.930964061137927,22,3.90909090909091,140482,14,"R","dhs_train/IA-2015-7-00140482.npz"
"4428","IA-2015-7-00140504","IA",2015,33.4495298265,75.1933595454,21,0.811622671552042,21,3.47619047619048,140504,14,"R","dhs_train/IA-2015-7-00140504.npz"
"4429","IA-2015-7-00140507","IA",2015,34.6841013548,74.5474017318,22,0.853869492984937,22,3.54545454545455,140507,14,"R","dhs_train/IA-2015-7-00140507.npz"
"4430","IA-2015-7-00140509","IA",2015,32.4599727646,74.9638459235,21,1.89148278742412,21,3.95238095238095,140509,14,"R","dhs_train/IA-2015-7-00140509.npz"
"4431","IA-2015-7-00140525","IA",2015,33.8574506756,75.0569168311,21,1.66729770173178,21,3.76190476190476,140525,14,"U","dhs_train/IA-2015-7-00140525.npz"
"4432","IA-2015-7-00140540","IA",2015,33.1430157313,75.1330051824,22,-1.43649078124526,22,3.86363636363636,140540,14,"R","dhs_train/IA-2015-7-00140540.npz"
"4433","IA-2015-7-00140547","IA",2015,33.9259910542,74.6167702908,22,0.457389884220013,22,3.72727272727273,140547,14,"R","dhs_train/IA-2015-7-00140547.npz"
"4434","IA-2015-7-00140559","IA",2015,33.0939112828,75.9247126333,21,-0.236003042701251,21,3.47619047619048,140559,14,"R","dhs_train/IA-2015-7-00140559.npz"
"4435","IA-2015-7-00140595","IA",2015,33.720685767,74.0811112031,22,0.489645161454596,22,3.63636363636364,140595,14,"R","dhs_train/IA-2015-7-00140595.npz"
"4436","IA-2015-7-00140599","IA",2015,33.9252257087,74.9859491007,22,1.57599377421605,22,3.90909090909091,140599,14,"R","dhs_train/IA-2015-7-00140599.npz"
"4437","IA-2015-7-00140605","IA",2015,34.0608553341,74.4979013767,22,1.47566105262882,22,3.18181818181818,140605,14,"R","dhs_train/IA-2015-7-00140605.npz"
"4438","IA-2015-7-00140626","IA",2015,32.5558880468,75.0125836942,17,1.37888349313998,17,3.70588235294118,140626,14,"R","dhs_train/IA-2015-7-00140626.npz"
"4439","IA-2015-7-00140633","IA",2015,33.4084306688,74.7418649443,21,-1.8612436538752,21,3.80952380952381,140633,14,"R","dhs_train/IA-2015-7-00140633.npz"
"4440","IA-2015-7-00140645","IA",2015,33.6271405695,74.2421690443,22,-0.55227080907248,22,3.36363636363636,140645,14,"R","dhs_train/IA-2015-7-00140645.npz"
"4441","IA-2015-7-00140654","IA",2015,34.0578214753,77.6223761446,20,-0.115041857561147,20,3.5,140654,14,"R","dhs_train/IA-2015-7-00140654.npz"
"4442","IA-2015-7-00140655","IA",2015,34.318541623,74.8356100874,22,1.32911500065292,22,3.18181818181818,140655,14,"R","dhs_train/IA-2015-7-00140655.npz"
"4443","IA-2015-7-00140673","IA",2015,33.605699102,75.1587015775,20,0.793705164713042,20,3.8,140673,14,"R","dhs_train/IA-2015-7-00140673.npz"
"4444","IA-2015-7-00140674","IA",2015,33.5357926682,74.2465470183,22,1.04651028367162,22,3.81818181818182,140674,14,"R","dhs_train/IA-2015-7-00140674.npz"
"4445","IA-2015-7-00140705","IA",2015,34.0212664698,74.9896542748,20,1.83700338746777,20,3.45,140705,14,"R","dhs_train/IA-2015-7-00140705.npz"
"4446","IA-2015-7-00140719","IA",2015,32.9055294171,75.4707827261,22,-0.168950239110588,22,3.72727272727273,140719,14,"R","dhs_train/IA-2015-7-00140719.npz"
"4447","IA-2015-7-00140741","IA",2015,33.794194278,75.0094682882,21,1.70957729104898,21,3.28571428571429,140741,14,"R","dhs_train/IA-2015-7-00140741.npz"
"4448","IA-2015-7-00140768","IA",2015,33.1784666858,75.2522188822,21,0.322875376967312,21,3.57142857142857,140768,14,"R","dhs_train/IA-2015-7-00140768.npz"
"4449","IA-2015-7-00140790","IA",2015,32.8239873106,74.5750296808,22,1.47731244100722,22,3.36363636363636,140790,14,"R","dhs_train/IA-2015-7-00140790.npz"
"4450","IA-2015-7-00140793","IA",2015,33.9829873253,74.6469024443,21,1.02354627679378,21,3.85714285714286,140793,14,"R","dhs_train/IA-2015-7-00140793.npz"
"4451","IA-2015-7-00140798","IA",2015,33.5175552583,74.3331318329,20,0.109818480115809,20,3.45,140798,14,"R","dhs_train/IA-2015-7-00140798.npz"
"4452","IA-2015-7-00140800","IA",2015,33.7574665798,74.9848382322,22,1.90438357445677,22,3.95454545454546,140800,14,"R","dhs_train/IA-2015-7-00140800.npz"
"4453","IA-2015-7-00140805","IA",2015,33.7127925308,74.2814408271,22,0.862982242303794,22,3.5,140805,14,"R","dhs_train/IA-2015-7-00140805.npz"
"4454","IA-2015-7-00140806","IA",2015,34.4291414062,74.5952693652,22,1.4991952829704,22,3.54545454545455,140806,14,"R","dhs_train/IA-2015-7-00140806.npz"
"4455","IA-2015-7-00140821","IA",2015,33.7571670334,75.1335088005,20,1.16535328330339,20,3.6,140821,14,"R","dhs_train/IA-2015-7-00140821.npz"
"4456","IA-2015-7-00140822","IA",2015,32.9294226843,75.7775234687,22,-1.01467828937756,22,3.5,140822,14,"R","dhs_train/IA-2015-7-00140822.npz"
"4457","IA-2015-7-00140831","IA",2015,34.6046690435,74.2472742811,22,0.262441781369909,22,3.36363636363636,140831,14,"R","dhs_train/IA-2015-7-00140831.npz"
"4458","IA-2015-7-00140848","IA",2015,34.5368695722,74.1831514493,22,1.25345230779513,22,3.45454545454545,140848,14,"R","dhs_train/IA-2015-7-00140848.npz"
"4459","IA-2015-7-00140887","IA",2015,34.1947118535,77.4842258712,19,-0.0921591671272689,19,3.36842105263158,140887,14,"R","dhs_train/IA-2015-7-00140887.npz"
"4460","IA-2015-7-00140899","IA",2015,33.7765385568,74.2576817477,22,0.599131684509664,22,3.77272727272727,140899,14,"R","dhs_train/IA-2015-7-00140899.npz"
"4461","IA-2015-7-00140919","IA",2015,34.6358149286,76.134502423,21,0.175670831368969,21,3.61904761904762,140919,14,"R","dhs_train/IA-2015-7-00140919.npz"
"4462","IA-2015-7-00140927","IA",2015,32.6557668322,74.9907750418,17,1.50638309239637,17,3.82352941176471,140927,14,"R","dhs_train/IA-2015-7-00140927.npz"
"4463","IA-2015-7-00140933","IA",2015,32.7578961593,75.4279645523,22,-1.29475572019521,22,3.5,140933,14,"R","dhs_train/IA-2015-7-00140933.npz"
"4464","IA-2015-7-00150002","IA",2015,23.53876315,85.70863382,21,0.359816280961374,21,3.66666666666667,150002,15,"R","dhs_train/IA-2015-7-00150002.npz"
"4465","IA-2015-7-00150005","IA",2015,24.39648986,87.12796792,21,-1.78984891577223,21,3.19047619047619,150005,15,"R","dhs_train/IA-2015-7-00150005.npz"
"4466","IA-2015-7-00150007","IA",2015,23.45080919,84.63050418,22,-1.82213644158733,22,3.90909090909091,150007,15,"R","dhs_train/IA-2015-7-00150007.npz"
"4467","IA-2015-7-00150010","IA",2015,22.39384065,86.7187161,22,-2.1428377725935,22,3.27272727272727,150010,15,"R","dhs_train/IA-2015-7-00150010.npz"
"4468","IA-2015-7-00150015","IA",2015,24.40672966,85.96805914,22,0.46181120216643,22,3.36363636363636,150015,15,"R","dhs_train/IA-2015-7-00150015.npz"
"4469","IA-2015-7-00150019","IA",2015,22.44840513,85.186644,21,-0.22281098232351,21,3.80952380952381,150019,15,"R","dhs_train/IA-2015-7-00150019.npz"
"4470","IA-2015-7-00150023","IA",2015,24.1928709,84.08507542,16,-1.91867513039371,16,3.6875,150023,15,"R","dhs_train/IA-2015-7-00150023.npz"
"4471","IA-2015-7-00150027","IA",2015,23.56612583,85.58108736,20,0.548553329474144,20,3.5,150027,15,"R","dhs_train/IA-2015-7-00150027.npz"
"4472","IA-2015-7-00150033","IA",2015,23.25536664,84.18681253,21,-2.27253864643335,21,3.85714285714286,150033,15,"R","dhs_train/IA-2015-7-00150033.npz"
"4473","IA-2015-7-00150035","IA",2015,24.32290175,83.82085025,21,-0.0171573630562203,21,3.28571428571429,150035,15,"U","dhs_train/IA-2015-7-00150035.npz"
"4474","IA-2015-7-00150045","IA",2015,23.19010815,84.82318074,21,-1.00187916440479,21,3.42857142857143,150045,15,"R","dhs_train/IA-2015-7-00150045.npz"
"4475","IA-2015-7-00150047","IA",2015,22.62757023,85.22213136,20,-2.52487889078096,20,3.65,150047,15,"R","dhs_train/IA-2015-7-00150047.npz"
"4476","IA-2015-7-00150056","IA",2015,23.34807054,85.85468813,19,-0.0015973651650008,19,3.42105263157895,150056,15,"R","dhs_train/IA-2015-7-00150056.npz"
"4477","IA-2015-7-00150057","IA",2015,23.8066357,86.18600191,22,-0.699918423646737,22,3.45454545454545,150057,15,"U","dhs_train/IA-2015-7-00150057.npz"
"4478","IA-2015-7-00150059","IA",2015,24.81090708,87.81457582,22,0.39881123205618,22,3.72727272727273,150059,15,"R","dhs_train/IA-2015-7-00150059.npz"
"4479","IA-2015-7-00150063","IA",2015,24.50536996,85.84622815,19,-2.08705840940066,19,3.52631578947368,150063,15,"R","dhs_train/IA-2015-7-00150063.npz"
"4480","IA-2015-7-00150064","IA",2015,25.14032431,87.46091516,21,0.345898895830222,21,3.19047619047619,150064,15,"R","dhs_train/IA-2015-7-00150064.npz"
"4481","IA-2015-7-00150067","IA",2015,24.04263518,86.66505023,20,-2.03108599570836,20,3.2,150067,15,"R","dhs_train/IA-2015-7-00150067.npz"
"4482","IA-2015-7-00150068","IA",2015,23.15356111,85.41256571,22,-2.31060512543932,22,3.95454545454546,150068,15,"R","dhs_train/IA-2015-7-00150068.npz"
"4483","IA-2015-7-00150075","IA",2015,24.30560729,85.2195808,21,-0.99182997049538,21,3.9047619047619,150075,15,"R","dhs_train/IA-2015-7-00150075.npz"
"4484","IA-2015-7-00150079","IA",2015,23.66446359,84.73624718,20,-1.30813826860696,20,3.2,150079,15,"U","dhs_train/IA-2015-7-00150079.npz"
"4485","IA-2015-7-00150080","IA",2015,22.6118515,86.36155224,20,0.235690089743799,20,3.4,150080,15,"U","dhs_train/IA-2015-7-00150080.npz"
"4486","IA-2015-7-00150082","IA",2015,25.04828522,87.31779719,22,-2.24747505080663,22,3.22727272727273,150082,15,"R","dhs_train/IA-2015-7-00150082.npz"
"4487","IA-2015-7-00150087","IA",2015,22.70057391,84.39948014,21,-2.01094101087304,21,3.19047619047619,150087,15,"R","dhs_train/IA-2015-7-00150087.npz"
"4488","IA-2015-7-00150091","IA",2015,24.64075523,87.27229414,20,-1.92715844066579,20,3.3,150091,15,"R","dhs_train/IA-2015-7-00150091.npz"
"4489","IA-2015-7-00150092","IA",2015,23.5891223,85.74172691,21,-0.0761742187745193,21,3.61904761904762,150092,15,"R","dhs_train/IA-2015-7-00150092.npz"
"4490","IA-2015-7-00150098","IA",2015,24.09879884,86.6822204,22,-2.42192195714901,22,3.22727272727273,150098,15,"R","dhs_train/IA-2015-7-00150098.npz"
"4491","IA-2015-7-00150100","IA",2015,24.41666198,85.70135279,21,-1.57519085700978,21,3.57142857142857,150100,15,"R","dhs_train/IA-2015-7-00150100.npz"
"4492","IA-2015-7-00150104","IA",2015,22.55881699,85.8135178,20,0.090889568570087,20,3.4,150104,15,"U","dhs_train/IA-2015-7-00150104.npz"
"4493","IA-2015-7-00150108","IA",2015,23.76656635,85.894669,21,-0.920668833305762,21,3.38095238095238,150108,15,"U","dhs_train/IA-2015-7-00150108.npz"
"4494","IA-2015-7-00150110","IA",2015,23.38039352,85.71735036,21,-1.41508687662598,21,3.95238095238095,150110,15,"R","dhs_train/IA-2015-7-00150110.npz"
"4495","IA-2015-7-00150117","IA",2015,23.65689308,86.07177086,22,0.584451802385208,22,3.45454545454545,150117,15,"U","dhs_train/IA-2015-7-00150117.npz"
"4496","IA-2015-7-00150118","IA",2015,22.86223836,84.77955283,22,-0.276240621010235,22,3.59090909090909,150118,15,"R","dhs_train/IA-2015-7-00150118.npz"
"4497","IA-2015-7-00150120","IA",2015,22.42625413,86.68780279,19,-0.948264381021914,19,3.26315789473684,150120,15,"R","dhs_train/IA-2015-7-00150120.npz"
"4498","IA-2015-7-00150122","IA",2015,24.27158414,86.85651759,22,-0.827259207496513,22,3.45454545454545,150122,15,"R","dhs_train/IA-2015-7-00150122.npz"
"4499","IA-2015-7-00150125","IA",2015,23.0729312,84.23194625,21,-0.975260406200148,21,3.71428571428571,150125,15,"R","dhs_train/IA-2015-7-00150125.npz"
"4500","IA-2015-7-00150127","IA",2015,22.97185904,85.28361069,19,-1.18431700598113,19,3.26315789473684,150127,15,"R","dhs_train/IA-2015-7-00150127.npz"
"4501","IA-2015-7-00150153","IA",2015,24.91511641,87.60296174,22,-0.604226992707762,22,3.59090909090909,150153,15,"R","dhs_train/IA-2015-7-00150153.npz"
"4502","IA-2015-7-00150155","IA",2015,23.29825599,85.01968837,17,0.114522735606394,17,3.58823529411765,150155,15,"R","dhs_train/IA-2015-7-00150155.npz"
"4503","IA-2015-7-00150169","IA",2015,22.41147403,86.70872416,22,-2.204404607445,22,3.86363636363636,150169,15,"R","dhs_train/IA-2015-7-00150169.npz"
"4504","IA-2015-7-00150170","IA",2015,23.55110779,84.64766673,22,-1.4715960265148,22,3.86363636363636,150170,15,"R","dhs_train/IA-2015-7-00150170.npz"
"4505","IA-2015-7-00150171","IA",2015,23.76106254,86.15847805,19,0.202274314415606,19,3.63157894736842,150171,15,"R","dhs_train/IA-2015-7-00150171.npz"
"4506","IA-2015-7-00150172","IA",2015,24.71358864,86.08776032,22,-1.32890656296529,22,3.72727272727273,150172,15,"R","dhs_train/IA-2015-7-00150172.npz"
"4507","IA-2015-7-00150175","IA",2015,23.50932243,85.61303798,20,0.509804992915696,20,3.55,150175,15,"R","dhs_train/IA-2015-7-00150175.npz"
"4508","IA-2015-7-00150177","IA",2015,23.77360966,85.56645243,19,-0.454746204377693,19,3.36842105263158,150177,15,"U","dhs_train/IA-2015-7-00150177.npz"
"4509","IA-2015-7-00150179","IA",2015,23.99614997,85.41562419,21,0.436464624326895,21,3.38095238095238,150179,15,"R","dhs_train/IA-2015-7-00150179.npz"
"4510","IA-2015-7-00150182","IA",2015,24.09688914,83.71918751,15,-1.89041554327617,15,3.93333333333333,150182,15,"R","dhs_train/IA-2015-7-00150182.npz"
"4511","IA-2015-7-00150183","IA",2015,22.77761709,86.34865292,22,-2.33784110277536,22,3.54545454545455,150183,15,"R","dhs_train/IA-2015-7-00150183.npz"
"4512","IA-2015-7-00150189","IA",2015,24.45028203,85.53682762,20,1.15502686348906,20,3.4,150189,15,"U","dhs_train/IA-2015-7-00150189.npz"
"4513","IA-2015-7-00150191","IA",2015,22.78277671,86.1458322,20,2.01681887478148,20,3.2,150191,15,"U","dhs_train/IA-2015-7-00150191.npz"
"4514","IA-2015-7-00150197","IA",2015,24.3829527,84.3014342,17,-2.13412242074358,17,3.29411764705882,150197,15,"R","dhs_train/IA-2015-7-00150197.npz"
"4515","IA-2015-7-00150201","IA",2015,24.34652353,84.14877967,21,-1.49223249742973,21,3.23809523809524,150201,15,"R","dhs_train/IA-2015-7-00150201.npz"
"4516","IA-2015-7-00150203","IA",2015,24.14939337,86.86340491,21,-2.2780935233721,21,3.19047619047619,150203,15,"R","dhs_train/IA-2015-7-00150203.npz"
"4517","IA-2015-7-00150207","IA",2015,23.637259,85.266302,20,0.162930068625607,20,3.55,150207,15,"R","dhs_train/IA-2015-7-00150207.npz"
"4518","IA-2015-7-00150218","IA",2015,22.50751038,85.53011778,21,-2.10686253415132,21,3.71428571428571,150218,15,"R","dhs_train/IA-2015-7-00150218.npz"
"4519","IA-2015-7-00150223","IA",2015,24.38573194,83.66541784,21,-2.2742121522651,21,3.95238095238095,150223,15,"R","dhs_train/IA-2015-7-00150223.npz"
"4520","IA-2015-7-00150233","IA",2015,25.24646331,87.48885039,21,0.964842088699322,21,3.76190476190476,150233,15,"R","dhs_train/IA-2015-7-00150233.npz"
"4521","IA-2015-7-00150236","IA",2015,23.69818991,86.0402158,21,-0.778006130081398,21,3.52380952380952,150236,15,"R","dhs_train/IA-2015-7-00150236.npz"
